100000	0.9	Ebola	0.25	10
<person.Person object at 0x109402e48>	<person.Person object at 0x10922eeb8>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x10935a160>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x1096f37b8>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x10a023240>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x109ab6390>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x10a2510b8>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x1097b9b70>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x109c399b0>	False	True	None
<person.Person object at 0x109402e48>	<person.Person object at 0x109f46da0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109ae2cf8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109a41e48>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a086dd8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a197898>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109f52fd0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109cb5390>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109a4fef0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109c0b630>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x108ea9cf8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1099ec2e8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1093b7dd8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109258358>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109bf06d8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109cda668>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109a7d390>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a1b2898>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1094ad9e8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a4f1278>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a4033c8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10976b4e0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109bac1d0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1099ce828>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109852ac8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a0474a8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109d7e550>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1097d4cc0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1093b5518>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109d252e8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1092a03c8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10997edd8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10966ceb8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1094f8588>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109fcfcf8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109327b70>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1097e3f60>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109ceb9e8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109427f98>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1095ff438>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1097d1518>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1093692e8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a2a1048>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109747080>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a0026a0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a24d320>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109c58a20>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109eda160>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109aa1358>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109f797f0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109b14828>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109ec88d0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1097b3198>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1099dce10>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109d668d0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1098672b0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109c02d68>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10996ec88>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a0b9208>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a41ef60>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109c30828>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109e47320>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109f10c18>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a0d0198>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109f2e6a0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1098cd860>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109954ba8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10971d358>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1092faf28>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109f49eb8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a3a84a8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109c1aa20>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1098735f8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a0ed7f0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109cfdf60>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109f4fac8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109bba128>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a5269b0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109d27ef0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1092be668>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109ca0b70>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109c229b0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1095f36a0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109eda4e0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10a2235f8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109a896a0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109bb10f0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109411dd8>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109a4a588>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109c37588>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1095a8438>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109f19b70>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1095f9e48>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109e2f5c0>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x10927a320>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x109409c88>	False	True	None
<person.Person object at 0x1095ae5f8>	<person.Person object at 0x1098d2d68>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109dcde48>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a2b4ba8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a25d320>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10994b2b0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a275940>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109a354e0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109666ac8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109f22ba8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109a77940>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109a6e278>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10930f7f0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x1096601d0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a23cc88>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a3dfac8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109bc15c0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109f91320>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10985e208>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a3fa3c8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x1093f9748>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109965588>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a3d9c18>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109858278>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109501390>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x1094b65c0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a05f470>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x1093d26d8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10991b7f0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109987e10>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109a2f2b0>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109747240>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x1093d8eb8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10973b940>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109372d30>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109cc1710>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a387e10>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x109657748>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a2153c8>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10948ca20>	False	True	None
<person.Person object at 0x1095b1be0>	<person.Person object at 0x10a19ae80>	False	True	None
